Case ID,Activity,Resource,Start Timestamp,Complete Timestamp,(case) ApplicationType,(case) LoanGoal,(case) RequestedAmount,Accepted,Action,CreditScore,EventID,EventOrigin,FirstWithdrawalAmount,MonthlyCost,NumberOfTerms,OfferID,OfferedAmount,Selected,lifecycle:transition
Application_855486492,A_Incomplete,User_75,2016/01/12 16:06:39.328,2016/01/12 16:06:39.328,New credit,Car,10000,,statechange,,ApplState_1360554512,Application,,,,,,,complete
Application_1086190151,A_Accepted,User_71,2016/01/12 16:08:39.657,2016/01/12 16:08:39.657,New credit,Not speficied,15000,,statechange,,ApplState_1286852615,Application,,,,,,,complete
Application_2013806316,A_Accepted,User_21,2016/01/12 16:09:02.640,2016/01/12 16:09:02.640,New credit,Car,5000,,statechange,,ApplState_1949458388,Application,,,,,,,complete
Application_813133375,W_Call incomplete files,User_99,2016/01/12 16:09:24.811,2016/01/12 16:09:24.811,New credit,Car,33800,,Obtained,,Workitem_1276196913,Workflow,,,,,,,start
Application_813133375,A_Incomplete,User_99,2016/01/12 16:09:24.813,2016/01/12 16:09:24.813,New credit,Car,33800,,statechange,,ApplState_748763408,Application,,,,,,,complete
Application_855041381,W_Complete application,User_10,2016/01/12 16:10:58.951,2016/01/12 16:50:29.026,New credit,Home improvement,5000,,Deleted,,Workitem_1455038017,Workflow,,,,,,,complete
Application_1086190151,O_Create Offer,User_71,2016/01/12 16:14:05.251,2016/01/12 16:14:05.251,New credit,Not speficied,15000,false,Created,0,Offer_691792059,Offer,14700,651.09,24,,14700,true,complete
Application_1086190151,O_Created,User_71,2016/01/12 16:14:06.395,2016/01/12 16:14:06.395,New credit,Not speficied,15000,,statechange,,OfferState_458560586,Offer,,,,Offer_691792059,,,complete
Application_1086190151,O_Sent (mail and online),User_71,2016/01/12 16:16:59.351,2016/01/12 16:16:59.351,New credit,Not speficied,15000,,statechange,,OfferState_66977341,Offer,,,,Offer_691792059,,,complete
Application_1086190151,W_Call after offers,User_71,2016/01/12 16:16:59.416,2016/01/12 16:16:59.416,New credit,Not speficied,15000,,Obtained,,Workitem_2082864995,Workflow,,,,,,,start
Application_1086190151,A_Complete,User_71,2016/01/12 16:16:59.419,2016/01/12 16:16:59.419,New credit,Not speficied,15000,,statechange,,ApplState_828254180,Application,,,,,,,complete
Application_1462709587,O_Accepted,User_115,2016/01/12 16:18:32.379,2016/01/12 16:18:32.379,New credit,Car,11000,,statechange,,OfferState_548443452,Offer,,,,Offer_816368675,,,complete
Application_1462709587,A_Pending,User_115,2016/01/12 16:18:32.391,2016/01/12 16:18:32.391,New credit,Car,11000,,statechange,,ApplState_1776537835,Application,,,,,,,complete
Application_2013806316,O_Create Offer,User_21,2016/01/12 16:20:55.316,2016/01/12 16:20:55.316,New credit,Car,5000,false,Created,813,Offer_135333296,Offer,4998,150,53,,6900,true,complete
Application_2013806316,O_Created,User_21,2016/01/12 16:20:56.631,2016/01/12 16:20:56.631,New credit,Car,5000,,statechange,,OfferState_738073985,Offer,,,,Offer_135333296,,,complete
Application_1207038345,A_Accepted,User_17,2016/01/12 16:22:29.833,2016/01/12 16:22:29.833,Limit raise,Home improvement,50000,,statechange,,ApplState_1434251470,Application,,,,,,,complete
Application_2013806316,O_Sent (mail and online),User_21,2016/01/12 16:23:12.925,2016/01/12 16:23:12.925,New credit,Car,5000,,statechange,,OfferState_496656155,Offer,,,,Offer_135333296,,,complete
Application_2013806316,W_Call after offers,User_21,2016/01/12 16:23:12.948,2016/01/12 16:23:12.948,New credit,Car,5000,,Obtained,,Workitem_1106694463,Workflow,,,,,,,start
Application_2013806316,A_Complete,User_21,2016/01/12 16:23:12.949,2016/01/12 16:23:12.949,New credit,Car,5000,,statechange,,ApplState_1028186236,Application,,,,,,,complete
Application_1207038345,O_Create Offer,User_17,2016/01/12 16:23:50.756,2016/01/12 16:23:50.756,Limit raise,Home improvement,50000,false,Created,0,Offer_512632744,Offer,1000,470,126,,47000,true,complete
Application_1207038345,O_Created,User_17,2016/01/12 16:23:51.870,2016/01/12 16:23:51.870,Limit raise,Home improvement,50000,,statechange,,OfferState_1631801786,Offer,,,,Offer_512632744,,,complete
Application_1207038345,O_Sent (mail and online),User_17,2016/01/12 16:24:07.281,2016/01/12 16:24:07.281,Limit raise,Home improvement,50000,,statechange,,OfferState_135594198,Offer,,,,Offer_512632744,,,complete
Application_1207038345,W_Call after offers,User_17,2016/01/12 16:24:07.308,2016/01/12 16:24:07.308,Limit raise,Home improvement,50000,,Obtained,,Workitem_1175333045,Workflow,,,,,,,start
Application_1207038345,A_Complete,User_17,2016/01/12 16:24:07.310,2016/01/12 16:24:07.310,Limit raise,Home improvement,50000,,statechange,,ApplState_1913015752,Application,,,,,,,complete
Application_827969862,A_Accepted,User_49,2016/01/12 16:27:06.957,2016/01/12 16:27:06.957,New credit,Car,6500,,statechange,,ApplState_1040196852,Application,,,,,,,complete
Application_827969862,O_Create Offer,User_49,2016/01/12 16:29:16.774,2016/01/12 16:29:16.774,New credit,Car,6500,false,Created,0,Offer_727417722,Offer,6500,127.76,60,,6500,false,complete
Application_827969862,O_Created,User_49,2016/01/12 16:29:17.899,2016/01/12 16:29:17.899,New credit,Car,6500,,statechange,,OfferState_146761332,Offer,,,,Offer_727417722,,,complete
Application_827969862,O_Sent (mail and online),User_49,2016/01/12 16:30:42.434,2016/01/12 16:30:42.434,New credit,Car,6500,,statechange,,OfferState_1355914519,Offer,,,,Offer_727417722,,,complete
Application_827969862,W_Call after offers,User_49,2016/01/12 16:30:42.469,2016/01/12 16:30:42.469,New credit,Car,6500,,Obtained,,Workitem_1745324401,Workflow,,,,,,,start
Application_827969862,A_Complete,User_49,2016/01/12 16:30:42.471,2016/01/12 16:30:42.471,New credit,Car,6500,,statechange,,ApplState_2051762738,Application,,,,,,,complete
Application_1859638703,O_Accepted,User_99,2016/01/12 16:32:52.615,2016/01/12 16:32:52.615,New credit,"Other, see explanation",15000,,statechange,,OfferState_1570252805,Offer,,,,Offer_1118658251,,,complete
Application_1859638703,A_Pending,User_99,2016/01/12 16:32:52.618,2016/01/12 16:32:52.618,New credit,"Other, see explanation",15000,,statechange,,ApplState_1792834427,Application,,,,,,,complete
Application_1859638703,O_Cancelled,User_99,2016/01/12 16:32:52.632,2016/01/12 16:32:52.632,New credit,"Other, see explanation",15000,,statechange,,OfferState_725915206,Offer,,,,Offer_2029556784,,,complete
Application_2142068408,O_Create Offer,User_10,2016/01/12 16:33:31.677,2016/01/12 16:33:31.677,New credit,Car,12500,false,Created,0,Offer_860255210,Offer,12055.4,288.62,60,,15300,true,complete
Application_2142068408,O_Created,User_10,2016/01/12 16:33:33.110,2016/01/12 16:33:33.110,New credit,Car,12500,,statechange,,OfferState_940925324,Offer,,,,Offer_860255210,,,complete
Application_2142068408,O_Sent (mail and online),User_10,2016/01/12 16:33:50.635,2016/01/12 16:33:50.635,New credit,Car,12500,,statechange,,OfferState_1721676988,Offer,,,,Offer_860255210,,,complete
Application_958076943,A_Create Application,User_1,2016/01/12 16:35:35.260,2016/01/12 16:35:35.260,New credit,Home improvement,40000,,Created,,Application_958076943,Application,,,,,,,complete
Application_958076943,A_Submitted,User_1,2016/01/12 16:35:35.293,2016/01/12 16:35:35.293,New credit,Home improvement,40000,,statechange,,ApplState_2115276232,Application,,,,,,,complete
Application_958076943,A_Concept,User_1,2016/01/12 16:36:20.774,2016/01/12 16:36:20.774,New credit,Home improvement,40000,,statechange,,ApplState_1160777408,Application,,,,,,,complete
Application_1185248307,A_Accepted,User_71,2016/01/12 16:37:55.872,2016/01/12 16:37:55.872,New credit,Home improvement,10000,,statechange,,ApplState_1485383891,Application,,,,,,,complete
Application_1316947913,A_Accepted,User_17,2016/01/12 16:38:11.893,2016/01/12 16:38:11.893,New credit,"Other, see explanation",40000,,statechange,,ApplState_1755458844,Application,,,,,,,complete
Application_945420689,W_Complete application,User_41,2016/01/12 16:40:28.205,2016/01/12 20:37:35.890,New credit,Home improvement,40000,,Deleted,,Workitem_200923819,Workflow,,,,,,,complete
Application_1195396325,W_Call incomplete files,User_29,2016/01/12 16:40:49.234,2016/01/12 16:40:49.234,New credit,Extra spending limit,15000,,Obtained,,Workitem_437759391,Workflow,,,,,,,start
Application_1195396325,A_Incomplete,User_29,2016/01/12 16:40:49.236,2016/01/12 16:40:49.236,New credit,Extra spending limit,15000,,statechange,,ApplState_1123394406,Application,,,,,,,complete
Application_1231383244,A_Accepted,User_37,2016/01/12 16:41:55.160,2016/01/12 16:41:55.160,New credit,Remaining debt home,12500,,statechange,,ApplState_976145493,Application,,,,,,,complete
Application_1185248307,O_Create Offer,User_71,2016/01/12 16:43:04.221,2016/01/12 16:43:04.221,New credit,Home improvement,10000,true,Created,0,Offer_578122945,Offer,0,150,80,,10000,false,complete
Application_1185248307,O_Created,User_71,2016/01/12 16:43:05.471,2016/01/12 16:43:05.471,New credit,Home improvement,10000,,statechange,,OfferState_925312122,Offer,,,,Offer_578122945,,,complete
Application_1316947913,O_Create Offer,User_17,2016/01/12 16:44:47.768,2016/01/12 16:44:47.768,New credit,"Other, see explanation",40000,false,Created,0,Offer_481217395,Offer,0,418.37,120,,40000,false,complete
Application_1316947913,O_Created,User_17,2016/01/12 16:44:48.970,2016/01/12 16:44:48.970,New credit,"Other, see explanation",40000,,statechange,,OfferState_11128298,Offer,,,,Offer_481217395,,,complete
Application_454240699,W_Complete application,User_27,2016/01/12 16:47:00.837,2016/01/12 16:47:00.837,Limit raise,Home improvement,20000,,Obtained,,Workitem_1321677353,Workflow,,,,,,,start
Application_855041381,A_Accepted,User_10,2016/01/12 16:48:19.764,2016/01/12 16:48:19.764,New credit,Home improvement,5000,,statechange,,ApplState_390768114,Application,,,,,,,complete
Application_855041381,O_Create Offer,User_10,2016/01/12 16:49:43.801,2016/01/12 16:49:43.801,New credit,Home improvement,5000,true,Created,0,Offer_1939443287,Offer,5000,153.68,36,,5000,false,complete
Application_855041381,O_Created,User_10,2016/01/12 16:49:45.221,2016/01/12 16:49:45.221,New credit,Home improvement,5000,,statechange,,OfferState_1372195883,Offer,,,,Offer_1939443287,,,complete
Application_1185248307,O_Sent (mail and online),User_71,2016/01/12 16:50:02.190,2016/01/12 16:50:02.190,New credit,Home improvement,10000,,statechange,,OfferState_424226538,Offer,,,,Offer_578122945,,,complete
Application_1185248307,W_Call after offers,User_71,2016/01/12 16:50:02.214,2016/01/12 16:50:02.214,New credit,Home improvement,10000,,Obtained,,Workitem_1337031960,Workflow,,,,,,,start
Application_1185248307,A_Complete,User_71,2016/01/12 16:50:02.216,2016/01/12 16:50:02.216,New credit,Home improvement,10000,,statechange,,ApplState_321112591,Application,,,,,,,complete
Application_855041381,O_Sent (mail and online),User_10,2016/01/12 16:50:29.011,2016/01/12 16:50:29.011,New credit,Home improvement,5000,,statechange,,OfferState_639078035,Offer,,,,Offer_1939443287,,,complete
Application_855041381,W_Call after offers,User_10,2016/01/12 16:50:29.034,2016/01/12 16:50:29.034,New credit,Home improvement,5000,,Obtained,,Workitem_1884976190,Workflow,,,,,,,start
Application_855041381,A_Complete,User_10,2016/01/12 16:50:29.036,2016/01/12 16:50:29.036,New credit,Home improvement,5000,,statechange,,ApplState_2029665413,Application,,,,,,,complete
Application_902019603,A_Create Application,User_41,2016/01/12 16:50:34.822,2016/01/12 16:50:34.822,New credit,Unknown,0,,Created,,Application_902019603,Application,,,,,,,complete
Application_902019603,W_Complete application,User_41,2016/01/12 16:50:34.861,2016/01/12 16:55:37.298,New credit,Unknown,0,,Deleted,,Workitem_26483325,Workflow,,,,,,,complete
Application_902019603,A_Concept,User_41,2016/01/12 16:50:34.867,2016/01/12 16:50:34.867,New credit,Unknown,0,,statechange,,ApplState_2008322772,Application,,,,,,,complete
Application_902019603,A_Accepted,User_41,2016/01/12 16:51:55.481,2016/01/12 16:51:55.481,New credit,Unknown,0,,statechange,,ApplState_1673289075,Application,,,,,,,complete
Application_1316947913,O_Sent (mail and online),User_17,2016/01/12 16:52:05.187,2016/01/12 16:52:05.187,New credit,"Other, see explanation",40000,,statechange,,OfferState_1266936264,Offer,,,,Offer_481217395,,,complete
Application_1316947913,W_Call after offers,User_17,2016/01/12 16:52:05.229,2016/01/12 16:52:05.229,New credit,"Other, see explanation",40000,,Obtained,,Workitem_621069246,Workflow,,,,,,,start
Application_1316947913,A_Complete,User_17,2016/01/12 16:52:05.232,2016/01/12 16:52:05.232,New credit,"Other, see explanation",40000,,statechange,,ApplState_1291992942,Application,,,,,,,complete
Application_1562990453,A_Accepted,User_21,2016/01/12 16:54:43.035,2016/01/12 16:54:43.035,New credit,Home improvement,5000,,statechange,,ApplState_1112860006,Application,,,,,,,complete
Application_902019603,O_Create Offer,User_41,2016/01/12 16:54:48.047,2016/01/12 16:54:48.047,New credit,Unknown,0,false,Created,0,Offer_804400981,Offer,0,200,57,,10000,false,complete
Application_902019603,O_Created,User_41,2016/01/12 16:54:49.329,2016/01/12 16:54:49.329,New credit,Unknown,0,,statechange,,OfferState_917678049,Offer,,,,Offer_804400981,,,complete
Application_1316947913,O_Create Offer,User_17,2016/01/12 16:54:56.198,2016/01/12 16:54:56.198,New credit,"Other, see explanation",40000,false,Created,0,Offer_1154367786,Offer,0,200,42,,7500,false,complete
Application_1316947913,O_Created,User_17,2016/01/12 16:54:57.408,2016/01/12 16:54:57.408,New credit,"Other, see explanation",40000,,statechange,,OfferState_2134844275,Offer,,,,Offer_1154367786,,,complete
Application_1316947913,O_Sent (mail and online),User_17,2016/01/12 16:55:09.396,2016/01/12 16:55:09.396,New credit,"Other, see explanation",40000,,statechange,,OfferState_774102409,Offer,,,,Offer_1154367786,,,complete
Application_902019603,O_Create Offer,User_41,2016/01/12 16:55:13.380,2016/01/12 16:55:13.380,New credit,Unknown,0,false,Created,0,Offer_509756242,Offer,10000,201.76,57,,10000,false,complete
Application_902019603,O_Created,User_41,2016/01/12 16:55:14.603,2016/01/12 16:55:14.603,New credit,Unknown,0,,statechange,,OfferState_1418342914,Offer,,,,Offer_509756242,,,complete
Application_454240699,O_Create Offer,User_27,2016/01/12 16:55:16.450,2016/01/12 16:55:16.450,Limit raise,Home improvement,20000,true,Created,0,Offer_724567975,Offer,2000,200,127,,20000,true,complete
Application_454240699,O_Created,User_27,2016/01/12 16:55:17.589,2016/01/12 16:55:17.589,Limit raise,Home improvement,20000,,statechange,,OfferState_1945677370,Offer,,,,Offer_724567975,,,complete
Application_454240699,O_Sent (mail and online),User_27,2016/01/12 16:55:31.571,2016/01/12 16:55:31.571,Limit raise,Home improvement,20000,,statechange,,OfferState_1149656947,Offer,,,,Offer_724567975,,,complete
Application_454240699,W_Call after offers,User_27,2016/01/12 16:55:31.619,2016/01/12 16:55:31.619,Limit raise,Home improvement,20000,,Obtained,,Workitem_2102157657,Workflow,,,,,,,start
Application_454240699,A_Complete,User_27,2016/01/12 16:55:31.622,2016/01/12 16:55:31.622,Limit raise,Home improvement,20000,,statechange,,ApplState_1761786727,Application,,,,,,,complete
Application_902019603,O_Sent (mail and online),User_41,2016/01/12 16:55:37.278,2016/01/12 16:55:37.278,New credit,Unknown,0,,statechange,,OfferState_960058763,Offer,,,,Offer_509756242,,,complete
Application_902019603,O_Sent (mail and online),User_41,2016/01/12 16:55:37.281,2016/01/12 16:55:37.281,New credit,Unknown,0,,statechange,,OfferState_1597890322,Offer,,,,Offer_804400981,,,complete
Application_902019603,W_Call after offers,User_41,2016/01/12 16:55:37.309,2016/01/12 16:55:37.309,New credit,Unknown,0,,Obtained,,Workitem_760660645,Workflow,,,,,,,start
Application_902019603,A_Complete,User_41,2016/01/12 16:55:37.318,2016/01/12 16:55:37.318,New credit,Unknown,0,,statechange,,ApplState_2086240332,Application,,,,,,,complete
Application_1562990453,O_Create Offer,User_21,2016/01/12 16:57:42.219,2016/01/12 16:57:42.219,New credit,Home improvement,5000,false,Created,918,Offer_79844783,Offer,5000,200,27,,5000,true,complete
Application_1562990453,O_Created,User_21,2016/01/12 16:57:43.352,2016/01/12 16:57:43.352,New credit,Home improvement,5000,,statechange,,OfferState_1406648027,Offer,,,,Offer_79844783,,,complete
Application_1562990453,O_Sent (mail and online),User_21,2016/01/12 16:58:07.498,2016/01/12 16:58:07.498,New credit,Home improvement,5000,,statechange,,OfferState_2140656562,Offer,,,,Offer_79844783,,,complete
Application_1562990453,W_Call after offers,User_21,2016/01/12 16:58:07.525,2016/01/12 16:58:07.525,New credit,Home improvement,5000,,Obtained,,Workitem_1466034752,Workflow,,,,,,,start
Application_1562990453,A_Complete,User_21,2016/01/12 16:58:07.527,2016/01/12 16:58:07.527,New credit,Home improvement,5000,,statechange,,ApplState_323534033,Application,,,,,,,complete
Application_99637081,A_Accepted,User_6,2016/01/12 16:58:18.440,2016/01/12 16:58:18.440,New credit,Remaining debt home,30000,,statechange,,ApplState_108771175,Application,,,,,,,complete
Application_2108937169,W_Call incomplete files,User_29,2016/01/12 16:59:05.665,2016/01/12 16:59:05.665,New credit,Unknown,0,,Obtained,,Workitem_393766173,Workflow,,,,,,,start
Application_2108937169,A_Incomplete,User_29,2016/01/12 16:59:05.668,2016/01/12 16:59:05.668,New credit,Unknown,0,,statechange,,ApplState_106098668,Application,,,,,,,complete
Application_868071697,A_Accepted,User_71,2016/01/12 17:00:11.409,2016/01/12 17:00:11.409,New credit,"Other, see explanation",12750,,statechange,,ApplState_1088365711,Application,,,,,,,complete
Application_582897201,W_Complete application,User_108,2016/01/12 17:05:02.562,2016/01/12 17:05:02.562,New credit,Home improvement,15000,,Obtained,,Workitem_924439568,Workflow,,,,,,,start
Application_868071697,O_Create Offer,User_71,2016/01/12 17:06:15.308,2016/01/12 17:06:15.308,New credit,"Other, see explanation",12750,false,Created,670,Offer_584962768,Offer,7500,250,33,,7500,true,complete
Application_868071697,O_Created,User_71,2016/01/12 17:06:16.537,2016/01/12 17:06:16.537,New credit,"Other, see explanation",12750,,statechange,,OfferState_533721243,Offer,,,,Offer_584962768,,,complete
Application_868071697,O_Sent (mail and online),User_71,2016/01/12 17:07:13.510,2016/01/12 17:07:13.510,New credit,"Other, see explanation",12750,,statechange,,OfferState_175533440,Offer,,,,Offer_584962768,,,complete
Application_868071697,W_Call after offers,User_71,2016/01/12 17:07:13.544,2016/01/12 17:07:13.544,New credit,"Other, see explanation",12750,,Obtained,,Workitem_2082501262,Workflow,,,,,,,start
Application_868071697,A_Complete,User_71,2016/01/12 17:07:13.548,2016/01/12 17:07:13.548,New credit,"Other, see explanation",12750,,statechange,,ApplState_1535103352,Application,,,,,,,complete
Application_636486028,O_Create Offer,User_21,2016/01/12 17:12:50.956,2016/01/12 17:12:50.956,New credit,Home improvement,15000,true,Created,967,Offer_1280771584,Offer,9073,282.96,60,,15000,true,complete
Application_636486028,O_Created,User_21,2016/01/12 17:12:52.225,2016/01/12 17:12:52.225,New credit,Home improvement,15000,,statechange,,OfferState_1250105886,Offer,,,,Offer_1280771584,,,complete
Application_1978903514,A_Accepted,User_20,2016/01/12 17:13:49.024,2016/01/12 17:13:49.024,New credit,Car,15000,,statechange,,ApplState_474737111,Application,,,,,,,complete
Application_1593275377,O_Create Offer,User_4,2016/01/12 17:14:19.730,2016/01/12 17:14:19.730,New credit,Remaining debt home,30000,true,Created,0,Offer_899128851,Offer,30000,561.99,60,,30000,false,complete
Application_1593275377,O_Created,User_4,2016/01/12 17:14:21.006,2016/01/12 17:14:21.006,New credit,Remaining debt home,30000,,statechange,,OfferState_395062609,Offer,,,,Offer_899128851,,,complete
Application_1593275377,O_Sent (mail and online),User_4,2016/01/12 17:14:45.484,2016/01/12 17:14:45.484,New credit,Remaining debt home,30000,,statechange,,OfferState_1611902995,Offer,,,,Offer_899128851,,,complete
Application_1593275377,W_Call after offers,User_4,2016/01/12 17:14:45.520,2016/01/12 17:14:45.520,New credit,Remaining debt home,30000,,Obtained,,Workitem_1706075850,Workflow,,,,,,,start
Application_1593275377,A_Complete,User_4,2016/01/12 17:14:45.525,2016/01/12 17:14:45.525,New credit,Remaining debt home,30000,,statechange,,ApplState_689618281,Application,,,,,,,complete
Application_1327252496,A_Create Application,User_4,2016/01/12 17:15:54.943,2016/01/12 17:15:54.943,New credit,Remaining debt home,0,,Created,,Application_1327252496,Application,,,,,,,complete
Application_1327252496,W_Complete application,User_4,2016/01/12 17:15:54.953,2016/01/12 17:28:25.089,New credit,Remaining debt home,0,,Deleted,,Workitem_36530149,Workflow,,,,,,,complete
Application_1327252496,A_Concept,User_4,2016/01/12 17:15:54.956,2016/01/12 17:15:54.956,New credit,Remaining debt home,0,,statechange,,ApplState_1083664286,Application,,,,,,,complete
Application_1978903514,O_Create Offer,User_20,2016/01/12 17:16:59.974,2016/01/12 17:16:59.974,New credit,Car,15000,false,Created,0,Offer_1088868384,Offer,0,300,56,,15000,false,complete
Application_1685403223,A_Create Application,User_17,2016/01/12 17:17:01.040,2016/01/12 17:17:01.040,New credit,Car,7000,,Created,,Application_1685403223,Application,,,,,,,complete
Application_1685403223,W_Complete application,User_17,2016/01/12 17:17:01.055,2016/01/12 17:26:05.565,New credit,Car,7000,,Deleted,,Workitem_1755733903,Workflow,,,,,,,complete
Application_1685403223,A_Concept,User_17,2016/01/12 17:17:01.058,2016/01/12 17:17:01.058,New credit,Car,7000,,statechange,,ApplState_734073695,Application,,,,,,,complete
Application_1978903514,O_Created,User_20,2016/01/12 17:17:01.195,2016/01/12 17:17:01.195,New credit,Car,15000,,statechange,,OfferState_1970095306,Offer,,,,Offer_1088868384,,,complete
Application_636486028,O_Sent (mail and online),User_21,2016/01/12 17:17:01.884,2016/01/12 17:17:01.884,New credit,Home improvement,15000,,statechange,,OfferState_1974680987,Offer,,,,Offer_1280771584,,,complete
Application_636486028,W_Call after offers,User_21,2016/01/12 17:17:01.941,2016/01/12 17:17:01.941,New credit,Home improvement,15000,,Obtained,,Workitem_33315221,Workflow,,,,,,,start
Application_636486028,A_Complete,User_21,2016/01/12 17:17:01.944,2016/01/12 17:17:01.944,New credit,Home improvement,15000,,statechange,,ApplState_384207376,Application,,,,,,,complete
Application_1978903514,O_Sent (mail and online),User_20,2016/01/12 17:18:35.044,2016/01/12 17:18:35.044,New credit,Car,15000,,statechange,,OfferState_1962218418,Offer,,,,Offer_1088868384,,,complete
Application_1978903514,W_Call after offers,User_20,2016/01/12 17:18:35.081,2016/01/12 17:18:35.081,New credit,Car,15000,,Obtained,,Workitem_493476365,Workflow,,,,,,,start
Application_1978903514,A_Complete,User_20,2016/01/12 17:18:35.083,2016/01/12 17:18:35.083,New credit,Car,15000,,statechange,,ApplState_34657448,Application,,,,,,,complete
Application_1327252496,A_Accepted,User_4,2016/01/12 17:20:40.127,2016/01/12 17:20:40.127,New credit,Remaining debt home,0,,statechange,,ApplState_385951524,Application,,,,,,,complete
Application_99637081,O_Create Offer,User_6,2016/01/12 17:21:03.963,2016/01/12 17:21:03.963,New credit,Remaining debt home,30000,true,Created,0,Offer_519924470,Offer,10396.34,313.78,120,,30000,false,complete
Application_99637081,O_Created,User_6,2016/01/12 17:21:05.198,2016/01/12 17:21:05.198,New credit,Remaining debt home,30000,,statechange,,OfferState_317097646,Offer,,,,Offer_519924470,,,complete
Application_99637081,O_Sent (mail and online),User_6,2016/01/12 17:21:22.991,2016/01/12 17:21:22.991,New credit,Remaining debt home,30000,,statechange,,OfferState_93622871,Offer,,,,Offer_519924470,,,complete
Application_99637081,W_Call after offers,User_6,2016/01/12 17:21:23.014,2016/01/12 17:21:23.014,New credit,Remaining debt home,30000,,Obtained,,Workitem_722898039,Workflow,,,,,,,start
Application_99637081,A_Complete,User_6,2016/01/12 17:21:23.016,2016/01/12 17:21:23.016,New credit,Remaining debt home,30000,,statechange,,ApplState_2139366993,Application,,,,,,,complete
Application_1685403223,A_Accepted,User_17,2016/01/12 17:22:28.441,2016/01/12 17:22:28.441,New credit,Car,7000,,statechange,,ApplState_1361391047,Application,,,,,,,complete
Application_904085822,O_Create Offer,User_41,2016/01/12 17:22:35.289,2016/01/12 17:22:35.289,Limit raise,Home improvement,24000,true,Created,0,Offer_709507446,Offer,0,300,96,,24000,true,complete
Application_904085822,O_Created,User_41,2016/01/12 17:22:36.475,2016/01/12 17:22:36.475,Limit raise,Home improvement,24000,,statechange,,OfferState_1033426861,Offer,,,,Offer_709507446,,,complete
Application_99637081,O_Create Offer,User_6,2016/01/12 17:22:46.315,2016/01/12 17:22:46.315,New credit,Remaining debt home,30000,true,Created,890,Offer_2132750532,Offer,30396.34,522.97,120,,50000,true,complete
Application_99637081,O_Created,User_6,2016/01/12 17:22:47.750,2016/01/12 17:22:47.750,New credit,Remaining debt home,30000,,statechange,,OfferState_809972684,Offer,,,,Offer_2132750532,,,complete
Application_904085822,O_Sent (mail and online),User_41,2016/01/12 17:22:48.207,2016/01/12 17:22:48.207,Limit raise,Home improvement,24000,,statechange,,OfferState_1749092732,Offer,,,,Offer_709507446,,,complete
Application_904085822,W_Call after offers,User_41,2016/01/12 17:22:48.252,2016/01/12 17:22:48.252,Limit raise,Home improvement,24000,,Obtained,,Workitem_130215010,Workflow,,,,,,,start
Application_904085822,A_Complete,User_41,2016/01/12 17:22:48.257,2016/01/12 17:22:48.257,Limit raise,Home improvement,24000,,statechange,,ApplState_1171942335,Application,,,,,,,complete
Application_99637081,O_Sent (mail and online),User_6,2016/01/12 17:23:00.655,2016/01/12 17:23:00.655,New credit,Remaining debt home,30000,,statechange,,OfferState_1390855688,Offer,,,,Offer_2132750532,,,complete
Application_1685403223,O_Create Offer,User_17,2016/01/12 17:25:51.295,2016/01/12 17:25:51.295,New credit,Car,7000,true,Created,869,Offer_1476353750,Offer,7000,141.59,58,,7000,true,complete
Application_1685403223,O_Created,User_17,2016/01/12 17:25:52.436,2016/01/12 17:25:52.436,New credit,Car,7000,,statechange,,OfferState_1254941901,Offer,,,,Offer_1476353750,,,complete
Application_1685403223,O_Sent (mail and online),User_17,2016/01/12 17:26:05.544,2016/01/12 17:26:05.544,New credit,Car,7000,,statechange,,OfferState_1570539125,Offer,,,,Offer_1476353750,,,complete
Application_1685403223,W_Call after offers,User_17,2016/01/12 17:26:05.581,2016/01/12 17:26:05.581,New credit,Car,7000,,Obtained,,Workitem_1896658682,Workflow,,,,,,,start
Application_1685403223,A_Complete,User_17,2016/01/12 17:26:05.585,2016/01/12 17:26:05.585,New credit,Car,7000,,statechange,,ApplState_1412880132,Application,,,,,,,complete
Application_1327252496,O_Create Offer,User_4,2016/01/12 17:28:04.262,2016/01/12 17:28:04.262,New credit,Remaining debt home,0,false,Created,850,Offer_1783053773,Offer,0,468.32,60,,25000,true,complete
Application_1327252496,O_Created,User_4,2016/01/12 17:28:05.540,2016/01/12 17:28:05.540,New credit,Remaining debt home,0,,statechange,,OfferState_623737911,Offer,,,,Offer_1783053773,,,complete
Application_1327252496,O_Sent (mail and online),User_4,2016/01/12 17:28:25.074,2016/01/12 17:28:25.074,New credit,Remaining debt home,0,,statechange,,OfferState_939576352,Offer,,,,Offer_1783053773,,,complete
Application_1327252496,W_Call after offers,User_4,2016/01/12 17:28:25.098,2016/01/12 17:28:25.098,New credit,Remaining debt home,0,,Obtained,,Workitem_1171912992,Workflow,,,,,,,start
Application_1327252496,A_Complete,User_4,2016/01/12 17:28:25.100,2016/01/12 17:28:25.100,New credit,Remaining debt home,0,,statechange,,ApplState_1536737374,Application,,,,,,,complete
Application_384006007,A_Accepted,User_14,2016/01/12 17:29:35.555,2016/01/12 17:29:35.555,New credit,Existing loan takeover,12500,,statechange,,ApplState_1052538933,Application,,,,,,,complete
Application_384006007,O_Create Offer,User_14,2016/01/12 17:35:08.281,2016/01/12 17:35:08.281,New credit,Existing loan takeover,12500,false,Created,0,Offer_1580800188,Offer,5271,202.07,54,,9400,true,complete
