Case ID,Activity,Resource,Complete Timestamp,(case) AMOUNT_REQ,concept:name,lifecycle:transition
175594,W_Completeren aanvraag\\SCHEDULE,112,2011/10/08 16:04:23.998,5000,W_Completeren aanvraag,SCHEDULE
175597,A_SUBMITTED\\COMPLETE,112,2011/10/08 16:06:41.716,36000,A_SUBMITTED,COMPLETE
175597,A_PARTLYSUBMITTED\\COMPLETE,112,2011/10/08 16:06:41.826,36000,A_PARTLYSUBMITTED,COMPLETE
175597,A_PREACCEPTED\\COMPLETE,112,2011/10/08 16:07:17.384,36000,A_PREACCEPTED,COMPLETE
175597,W_Completeren aanvraag\\SCHEDULE,112,2011/10/08 16:07:18.766,36000,W_Completeren aanvraag,SCHEDULE
175597,W_Completeren aanvraag\\START,11181,2011/10/08 16:07:21.112,36000,W_Completeren aanvraag,START
175597,A_ACCEPTED\\COMPLETE,11181,2011/10/08 16:11:59.730,36000,A_ACCEPTED,COMPLETE
175597,O_SELECTED\\COMPLETE,11181,2011/10/08 16:13:17.073,36000,O_SELECTED,COMPLETE
175597,A_FINALIZED\\COMPLETE,11181,2011/10/08 16:13:17.074,36000,A_FINALIZED,COMPLETE
175597,O_CREATED\\COMPLETE,11181,2011/10/08 16:14:04.991,36000,O_CREATED,COMPLETE
175597,O_SENT\\COMPLETE,11181,2011/10/08 16:14:05.042,36000,O_SENT,COMPLETE
175597,W_Nabellen offertes\\SCHEDULE,11181,2011/10/08 16:14:05.136,36000,W_Nabellen offertes,SCHEDULE
175597,W_Completeren aanvraag\\COMPLETE,11181,2011/10/08 16:14:06.924,36000,W_Completeren aanvraag,COMPLETE
175597,W_Nabellen offertes\\START,11181,2011/10/08 16:14:25.316,36000,W_Nabellen offertes,START
173730,W_Nabellen offertes\\START,10913,2011/10/08 16:16:59.088,15000,W_Nabellen offertes,START
175588,W_Afhandelen leads\\START,10228,2011/10/08 16:17:36.083,3500,W_Afhandelen leads,START
175597,W_Nabellen offertes\\COMPLETE,11181,2011/10/08 16:18:06.644,36000,W_Nabellen offertes,COMPLETE
175588,W_Afhandelen leads\\COMPLETE,10228,2011/10/08 16:18:23.444,3500,W_Afhandelen leads,COMPLETE
175588,W_Afhandelen leads\\START,11000,2011/10/08 16:18:27.877,3500,W_Afhandelen leads,START
175588,W_Afhandelen leads\\COMPLETE,11000,2011/10/08 16:18:57.650,3500,W_Afhandelen leads,COMPLETE
175588,W_Afhandelen leads\\START,11000,2011/10/08 16:19:08.424,3500,W_Afhandelen leads,START
175588,A_DECLINED\\COMPLETE,11000,2011/10/08 16:19:18.274,3500,A_DECLINED,COMPLETE
175588,W_Afhandelen leads\\COMPLETE,11000,2011/10/08 16:19:21.437,3500,W_Afhandelen leads,COMPLETE
173730,W_Nabellen offertes\\COMPLETE,10913,2011/10/08 16:20:20.579,15000,W_Nabellen offertes,COMPLETE
175597,W_Nabellen offertes\\START,11181,2011/10/08 16:20:43.963,36000,W_Nabellen offertes,START
175597,W_Nabellen offertes\\COMPLETE,11181,2011/10/08 16:21:27.003,36000,W_Nabellen offertes,COMPLETE
175591,W_Completeren aanvraag\\START,11181,2011/10/08 16:24:04.908,6000,W_Completeren aanvraag,START
175591,W_Completeren aanvraag\\COMPLETE,11181,2011/10/08 16:26:52.776,6000,W_Completeren aanvraag,COMPLETE
175594,W_Completeren aanvraag\\START,11181,2011/10/08 16:26:57.054,5000,W_Completeren aanvraag,START
173688,W_Nabellen offertes\\START,10913,2011/10/08 16:26:57.720,20000,W_Nabellen offertes,START
173718,W_Nabellen offertes\\START,11002,2011/10/08 16:29:16.320,15000,W_Nabellen offertes,START
173718,W_Nabellen offertes\\COMPLETE,11002,2011/10/08 16:31:37.972,15000,W_Nabellen offertes,COMPLETE
175594,W_Completeren aanvraag\\COMPLETE,11181,2011/10/08 16:31:45.803,5000,W_Completeren aanvraag,COMPLETE
173688,W_Nabellen offertes\\COMPLETE,10913,2011/10/08 16:32:00.886,20000,W_Nabellen offertes,COMPLETE
173715,W_Nabellen offertes\\START,10913,2011/10/08 16:35:18.821,45000,W_Nabellen offertes,START
173715,W_Nabellen offertes\\COMPLETE,10913,2011/10/08 16:38:17.372,45000,W_Nabellen offertes,COMPLETE
175600,A_SUBMITTED\\COMPLETE,112,2011/10/08 16:49:34.933,10000,A_SUBMITTED,COMPLETE
175600,A_PARTLYSUBMITTED\\COMPLETE,112,2011/10/08 16:49:37.085,10000,A_PARTLYSUBMITTED,COMPLETE
175600,A_PREACCEPTED\\COMPLETE,112,2011/10/08 16:50:21.394,10000,A_PREACCEPTED,COMPLETE
175600,W_Completeren aanvraag\\SCHEDULE,112,2011/10/08 16:50:21.802,10000,W_Completeren aanvraag,SCHEDULE
175603,A_SUBMITTED\\COMPLETE,112,2011/10/08 16:55:47.049,2000,A_SUBMITTED,COMPLETE
175603,A_PARTLYSUBMITTED\\COMPLETE,112,2011/10/08 16:55:47.211,2000,A_PARTLYSUBMITTED,COMPLETE
175603,W_Afhandelen leads\\SCHEDULE,112,2011/10/08 16:56:03.506,2000,W_Afhandelen leads,SCHEDULE
175606,A_SUBMITTED\\COMPLETE,112,2011/10/08 16:57:49.797,6000,A_SUBMITTED,COMPLETE
175606,A_PARTLYSUBMITTED\\COMPLETE,112,2011/10/08 16:57:50.025,6000,A_PARTLYSUBMITTED,COMPLETE
175606,A_PREACCEPTED\\COMPLETE,112,2011/10/08 16:58:29.139,6000,A_PREACCEPTED,COMPLETE
175606,W_Completeren aanvraag\\SCHEDULE,112,2011/10/08 16:58:29.525,6000,W_Completeren aanvraag,SCHEDULE
175609,A_SUBMITTED\\COMPLETE,112,2011/10/08 17:23:18.291,5945,A_SUBMITTED,COMPLETE
175609,A_PARTLYSUBMITTED\\COMPLETE,112,2011/10/08 17:23:18.421,5945,A_PARTLYSUBMITTED,COMPLETE
175609,A_DECLINED\\COMPLETE,112,2011/10/08 17:23:54.165,5945,A_DECLINED,COMPLETE
175612,A_SUBMITTED\\COMPLETE,112,2011/10/08 17:30:03.650,6000,A_SUBMITTED,COMPLETE
175612,A_PARTLYSUBMITTED\\COMPLETE,112,2011/10/08 17:30:03.874,6000,A_PARTLYSUBMITTED,COMPLETE
175612,A_DECLINED\\COMPLETE,112,2011/10/08 17:30:41.192,6000,A_DECLINED,COMPLETE
175615,A_SUBMITTED\\COMPLETE,112,2011/10/08 17:33:42.052,7000,A_SUBMITTED,COMPLETE
175615,A_PARTLYSUBMITTED\\COMPLETE,112,2011/10/08 17:33:42.188,7000,A_PARTLYSUBMITTED,COMPLETE
175615,A_PREACCEPTED\\COMPLETE,112,2011/10/08 17:34:17.707,7000,A_PREACCEPTED,COMPLETE
175615,W_Completeren aanvraag\\SCHEDULE,112,2011/10/08 17:34:18.084,7000,W_Completeren aanvraag,SCHEDULE
175618,A_SUBMITTED\\COMPLETE,112,2011/10/08 17:51:50.240,20000,A_SUBMITTED,COMPLETE
175618,A_PARTLYSUBMITTED\\COMPLETE,112,2011/10/08 17:51:50.371,20000,A_PARTLYSUBMITTED,COMPLETE
175618,A_DECLINED\\COMPLETE,112,2011/10/08 17:52:25.871,20000,A_DECLINED,COMPLETE
175621,A_SUBMITTED\\COMPLETE,112,2011/10/08 18:19:27.859,12000,A_SUBMITTED,COMPLETE
175621,A_PARTLYSUBMITTED\\COMPLETE,112,2011/10/08 18:19:28.081,12000,A_PARTLYSUBMITTED,COMPLETE
175621,A_DECLINED\\COMPLETE,112,2011/10/08 18:19:30.043,12000,A_DECLINED,COMPLETE
175624,A_SUBMITTED\\COMPLETE,112,2011/10/08 18:33:15.616,6000,A_SUBMITTED,COMPLETE
175624,A_PARTLYSUBMITTED\\COMPLETE,112,2011/10/08 18:33:15.753,6000,A_PARTLYSUBMITTED,COMPLETE
175624,A_PREACCEPTED\\COMPLETE,112,2011/10/08 18:33:53.291,6000,A_PREACCEPTED,COMPLETE
175624,W_Completeren aanvraag\\SCHEDULE,112,2011/10/08 18:33:53.746,6000,W_Completeren aanvraag,SCHEDULE
175627,A_SUBMITTED\\COMPLETE,112,2011/10/08 19:33:16.448,15500,A_SUBMITTED,COMPLETE
175627,A_PARTLYSUBMITTED\\COMPLETE,112,2011/10/08 19:33:16.653,15500,A_PARTLYSUBMITTED,COMPLETE
175627,W_Afhandelen leads\\SCHEDULE,112,2011/10/08 19:33:40.490,15500,W_Afhandelen leads,SCHEDULE
175630,A_SUBMITTED\\COMPLETE,112,2011/10/08 19:38:44.614,10000,A_SUBMITTED,COMPLETE
175630,A_PARTLYSUBMITTED\\COMPLETE,112,2011/10/08 19:38:44.703,10000,A_PARTLYSUBMITTED,COMPLETE
175630,W_Afhandelen leads\\SCHEDULE,112,2011/10/08 19:38:55.387,10000,W_Afhandelen leads,SCHEDULE
175633,A_SUBMITTED\\COMPLETE,112,2011/10/08 19:50:56.191,6000,A_SUBMITTED,COMPLETE
175633,A_PARTLYSUBMITTED\\COMPLETE,112,2011/10/08 19:50:56.433,6000,A_PARTLYSUBMITTED,COMPLETE
175633,A_DECLINED\\COMPLETE,112,2011/10/08 19:51:34.607,6000,A_DECLINED,COMPLETE
175636,A_SUBMITTED\\COMPLETE,112,2011/10/08 20:18:01.655,600,A_SUBMITTED,COMPLETE
175636,A_PARTLYSUBMITTED\\COMPLETE,112,2011/10/08 20:18:01.789,600,A_PARTLYSUBMITTED,COMPLETE
175636,A_DECLINED\\COMPLETE,112,2011/10/08 20:18:39.048,600,A_DECLINED,COMPLETE
175639,A_SUBMITTED\\COMPLETE,112,2011/10/08 21:03:12.400,3500,A_SUBMITTED,COMPLETE
175639,A_PARTLYSUBMITTED\\COMPLETE,112,2011/10/08 21:03:12.563,3500,A_PARTLYSUBMITTED,COMPLETE
175639,A_DECLINED\\COMPLETE,112,2011/10/08 21:03:49.688,3500,A_DECLINED,COMPLETE
175642,A_SUBMITTED\\COMPLETE,112,2011/10/08 22:33:08.004,40000,A_SUBMITTED,COMPLETE
175642,A_PARTLYSUBMITTED\\COMPLETE,112,2011/10/08 22:33:08.175,40000,A_PARTLYSUBMITTED,COMPLETE
175642,A_PREACCEPTED\\COMPLETE,112,2011/10/08 22:33:47.896,40000,A_PREACCEPTED,COMPLETE
175642,W_Completeren aanvraag\\SCHEDULE,112,2011/10/08 22:33:48.305,40000,W_Completeren aanvraag,SCHEDULE
175645,A_SUBMITTED\\COMPLETE,112,2011/10/08 22:37:20.977,10000,A_SUBMITTED,COMPLETE
175645,A_PARTLYSUBMITTED\\COMPLETE,112,2011/10/08 22:37:21.075,10000,A_PARTLYSUBMITTED,COMPLETE
175645,A_DECLINED\\COMPLETE,112,2011/10/08 22:37:52.158,10000,A_DECLINED,COMPLETE
175648,A_SUBMITTED\\COMPLETE,112,2011/10/09 00:34:11.959,10000,A_SUBMITTED,COMPLETE
175648,A_PARTLYSUBMITTED\\COMPLETE,112,2011/10/09 00:34:12.691,10000,A_PARTLYSUBMITTED,COMPLETE
175648,W_Afhandelen leads\\SCHEDULE,112,2011/10/09 00:34:30.825,10000,W_Afhandelen leads,SCHEDULE
175651,A_SUBMITTED\\COMPLETE,112,2011/10/09 00:50:27.184,45000,A_SUBMITTED,COMPLETE
175651,A_PARTLYSUBMITTED\\COMPLETE,112,2011/10/09 00:50:27.351,45000,A_PARTLYSUBMITTED,COMPLETE
175651,W_Afhandelen leads\\SCHEDULE,112,2011/10/09 00:50:39.785,45000,W_Afhandelen leads,SCHEDULE
175654,A_SUBMITTED\\COMPLETE,112,2011/10/09 01:21:26.568,27600,A_SUBMITTED,COMPLETE
175654,A_PARTLYSUBMITTED\\COMPLETE,112,2011/10/09 01:21:27.217,27600,A_PARTLYSUBMITTED,COMPLETE
175654,W_Afhandelen leads\\SCHEDULE,112,2011/10/09 01:22:09.224,27600,W_Afhandelen leads,SCHEDULE
175657,A_SUBMITTED\\COMPLETE,112,2011/10/09 03:23:16.942,30000,A_SUBMITTED,COMPLETE
175657,A_PARTLYSUBMITTED\\COMPLETE,112,2011/10/09 03:23:17.215,30000,A_PARTLYSUBMITTED,COMPLETE
175657,A_PREACCEPTED\\COMPLETE,112,2011/10/09 03:24:02.348,30000,A_PREACCEPTED,COMPLETE
175657,W_Completeren aanvraag\\SCHEDULE,112,2011/10/09 03:24:02.719,30000,W_Completeren aanvraag,SCHEDULE
175660,A_SUBMITTED\\COMPLETE,112,2011/10/09 07:38:23.644,9000,A_SUBMITTED,COMPLETE
175660,A_PARTLYSUBMITTED\\COMPLETE,112,2011/10/09 07:38:26.536,9000,A_PARTLYSUBMITTED,COMPLETE
175660,W_Afhandelen leads\\SCHEDULE,112,2011/10/09 07:38:53.280,9000,W_Afhandelen leads,SCHEDULE
175663,A_SUBMITTED\\COMPLETE,112,2011/10/09 09:17:48.015,12000,A_SUBMITTED,COMPLETE
175663,A_PARTLYSUBMITTED\\COMPLETE,112,2011/10/09 09:17:48.753,12000,A_PARTLYSUBMITTED,COMPLETE
175663,W_Afhandelen leads\\SCHEDULE,112,2011/10/09 09:18:23.893,12000,W_Afhandelen leads,SCHEDULE
175666,A_SUBMITTED\\COMPLETE,112,2011/10/09 09:41:13.782,8500,A_SUBMITTED,COMPLETE
175666,A_PARTLYSUBMITTED\\COMPLETE,112,2011/10/09 09:41:13.972,8500,A_PARTLYSUBMITTED,COMPLETE
175666,A_PREACCEPTED\\COMPLETE,112,2011/10/09 09:41:48.720,8500,A_PREACCEPTED,COMPLETE
175666,W_Completeren aanvraag\\SCHEDULE,112,2011/10/09 09:41:49.059,8500,W_Completeren aanvraag,SCHEDULE
175669,A_SUBMITTED\\COMPLETE,112,2011/10/09 09:52:54.914,15000,A_SUBMITTED,COMPLETE
175669,A_PARTLYSUBMITTED\\COMPLETE,112,2011/10/09 09:52:55.366,15000,A_PARTLYSUBMITTED,COMPLETE
175669,A_PREACCEPTED\\COMPLETE,112,2011/10/09 09:53:26.218,15000,A_PREACCEPTED,COMPLETE
175669,W_Completeren aanvraag\\SCHEDULE,112,2011/10/09 09:53:26.562,15000,W_Completeren aanvraag,SCHEDULE
175672,A_SUBMITTED\\COMPLETE,112,2011/10/09 10:23:25.630,17000,A_SUBMITTED,COMPLETE
175672,A_PARTLYSUBMITTED\\COMPLETE,112,2011/10/09 10:23:25.885,17000,A_PARTLYSUBMITTED,COMPLETE
175672,W_Afhandelen leads\\SCHEDULE,112,2011/10/09 10:24:14.534,17000,W_Afhandelen leads,SCHEDULE
175675,A_SUBMITTED\\COMPLETE,112,2011/10/09 10:35:20.754,29000,A_SUBMITTED,COMPLETE
175675,A_PARTLYSUBMITTED\\COMPLETE,112,2011/10/09 10:35:20.872,29000,A_PARTLYSUBMITTED,COMPLETE
175675,W_Afhandelen leads\\SCHEDULE,112,2011/10/09 10:36:04.239,29000,W_Afhandelen leads,SCHEDULE
175678,A_SUBMITTED\\COMPLETE,112,2011/10/09 11:10:42.432,5000,A_SUBMITTED,COMPLETE
175678,A_PARTLYSUBMITTED\\COMPLETE,112,2011/10/09 11:10:42.690,5000,A_PARTLYSUBMITTED,COMPLETE
175678,W_Afhandelen leads\\SCHEDULE,112,2011/10/09 11:11:24.919,5000,W_Afhandelen leads,SCHEDULE
175681,A_SUBMITTED\\COMPLETE,112,2011/10/09 11:18:27.805,4000,A_SUBMITTED,COMPLETE
175681,A_PARTLYSUBMITTED\\COMPLETE,112,2011/10/09 11:18:28.699,4000,A_PARTLYSUBMITTED,COMPLETE
175681,W_Afhandelen leads\\SCHEDULE,112,2011/10/09 11:18:39.564,4000,W_Afhandelen leads,SCHEDULE
175684,A_SUBMITTED\\COMPLETE,112,2011/10/09 11:39:33.102,5000,A_SUBMITTED,COMPLETE
175684,A_PARTLYSUBMITTED\\COMPLETE,112,2011/10/09 11:39:33.330,5000,A_PARTLYSUBMITTED,COMPLETE
175684,A_PREACCEPTED\\COMPLETE,112,2011/10/09 11:40:15.394,5000,A_PREACCEPTED,COMPLETE
175684,W_Completeren aanvraag\\SCHEDULE,112,2011/10/09 11:40:15.786,5000,W_Completeren aanvraag,SCHEDULE
175687,A_SUBMITTED\\COMPLETE,112,2011/10/09 11:46:17.671,19000,A_SUBMITTED,COMPLETE
175687,A_PARTLYSUBMITTED\\COMPLETE,112,2011/10/09 11:46:17.857,19000,A_PARTLYSUBMITTED,COMPLETE
175687,W_Afhandelen leads\\SCHEDULE,112,2011/10/09 11:46:28.845,19000,W_Afhandelen leads,SCHEDULE
175690,A_SUBMITTED\\COMPLETE,112,2011/10/09 12:13:27.353,6500,A_SUBMITTED,COMPLETE
175690,A_PARTLYSUBMITTED\\COMPLETE,112,2011/10/09 12:13:27.599,6500,A_PARTLYSUBMITTED,COMPLETE
175690,A_PREACCEPTED\\COMPLETE,112,2011/10/09 12:14:06.783,6500,A_PREACCEPTED,COMPLETE
175690,W_Completeren aanvraag\\SCHEDULE,112,2011/10/09 12:14:07.334,6500,W_Completeren aanvraag,SCHEDULE
175693,A_SUBMITTED\\COMPLETE,112,2011/10/09 12:15:57.305,6000,A_SUBMITTED,COMPLETE
175693,A_PARTLYSUBMITTED\\COMPLETE,112,2011/10/09 12:15:57.463,6000,A_PARTLYSUBMITTED,COMPLETE
175693,A_PREACCEPTED\\COMPLETE,112,2011/10/09 12:16:37.975,6000,A_PREACCEPTED,COMPLETE
175693,W_Completeren aanvraag\\SCHEDULE,112,2011/10/09 12:16:38.383,6000,W_Completeren aanvraag,SCHEDULE
175696,A_SUBMITTED\\COMPLETE,112,2011/10/09 12:27:49.248,2000,A_SUBMITTED,COMPLETE
175696,A_PARTLYSUBMITTED\\COMPLETE,112,2011/10/09 12:27:49.460,2000,A_PARTLYSUBMITTED,COMPLETE
175696,W_Afhandelen leads\\SCHEDULE,112,2011/10/09 12:28:02.858,2000,W_Afhandelen leads,SCHEDULE
175699,A_SUBMITTED\\COMPLETE,112,2011/10/09 12:41:32.323,40000,A_SUBMITTED,COMPLETE
175699,A_PARTLYSUBMITTED\\COMPLETE,112,2011/10/09 12:41:32.500,40000,A_PARTLYSUBMITTED,COMPLETE
175699,W_Afhandelen leads\\SCHEDULE,112,2011/10/09 12:41:48.084,40000,W_Afhandelen leads,SCHEDULE
175702,A_SUBMITTED\\COMPLETE,112,2011/10/09 12:42:22.376,5000,A_SUBMITTED,COMPLETE
175702,A_PARTLYSUBMITTED\\COMPLETE,112,2011/10/09 12:42:22.570,5000,A_PARTLYSUBMITTED,COMPLETE
175702,W_Afhandelen leads\\SCHEDULE,112,2011/10/09 12:42:44.241,5000,W_Afhandelen leads,SCHEDULE
175705,A_SUBMITTED\\COMPLETE,112,2011/10/09 13:00:32.539,20000,A_SUBMITTED,COMPLETE
175705,A_PARTLYSUBMITTED\\COMPLETE,112,2011/10/09 13:00:32.703,20000,A_PARTLYSUBMITTED,COMPLETE
175705,W_Afhandelen leads\\SCHEDULE,112,2011/10/09 13:00:42.246,20000,W_Afhandelen leads,SCHEDULE
175708,A_SUBMITTED\\COMPLETE,112,2011/10/09 13:14:02.057,6000,A_SUBMITTED,COMPLETE
175708,A_PARTLYSUBMITTED\\COMPLETE,112,2011/10/09 13:14:02.366,6000,A_PARTLYSUBMITTED,COMPLETE
175708,A_DECLINED\\COMPLETE,112,2011/10/09 13:14:35.404,6000,A_DECLINED,COMPLETE
175711,A_SUBMITTED\\COMPLETE,112,2011/10/09 13:27:02.808,10500,A_SUBMITTED,COMPLETE
175711,A_PARTLYSUBMITTED\\COMPLETE,112,2011/10/09 13:27:02.942,10500,A_PARTLYSUBMITTED,COMPLETE
175711,W_Afhandelen leads\\SCHEDULE,112,2011/10/09 13:27:42.552,10500,W_Afhandelen leads,SCHEDULE
175714,A_SUBMITTED\\COMPLETE,112,2011/10/09 13:38:50.533,10000,A_SUBMITTED,COMPLETE
175714,A_PARTLYSUBMITTED\\COMPLETE,112,2011/10/09 13:38:50.713,10000,A_PARTLYSUBMITTED,COMPLETE
175714,W_Afhandelen leads\\SCHEDULE,112,2011/10/09 13:39:34.302,10000,W_Afhandelen leads,SCHEDULE
175717,A_SUBMITTED\\COMPLETE,112,2011/10/09 14:23:50.307,40000,A_SUBMITTED,COMPLETE
175717,A_PARTLYSUBMITTED\\COMPLETE,112,2011/10/09 14:23:50.479,40000,A_PARTLYSUBMITTED,COMPLETE
175720,A_SUBMITTED\\COMPLETE,112,2011/10/09 14:24:01.935,3000,A_SUBMITTED,COMPLETE
175720,A_PARTLYSUBMITTED\\COMPLETE,112,2011/10/09 14:24:02.086,3000,A_PARTLYSUBMITTED,COMPLETE
175717,A_PREACCEPTED\\COMPLETE,112,2011/10/09 14:24:26.745,40000,A_PREACCEPTED,COMPLETE
175717,W_Completeren aanvraag\\SCHEDULE,112,2011/10/09 14:24:27.050,40000,W_Completeren aanvraag,SCHEDULE
175720,A_PREACCEPTED\\COMPLETE,112,2011/10/09 14:24:32.990,3000,A_PREACCEPTED,COMPLETE
175720,W_Completeren aanvraag\\SCHEDULE,112,2011/10/09 14:24:33.278,3000,W_Completeren aanvraag,SCHEDULE
175723,A_SUBMITTED\\COMPLETE,112,2011/10/09 14:30:52.671,20000,A_SUBMITTED,COMPLETE
175723,A_PARTLYSUBMITTED\\COMPLETE,112,2011/10/09 14:30:53.992,20000,A_PARTLYSUBMITTED,COMPLETE
175723,A_DECLINED\\COMPLETE,112,2011/10/09 14:31:32.277,20000,A_DECLINED,COMPLETE
175726,A_SUBMITTED\\COMPLETE,112,2011/10/09 14:53:00.996,50000,A_SUBMITTED,COMPLETE
175726,A_PARTLYSUBMITTED\\COMPLETE,112,2011/10/09 14:53:03.285,50000,A_PARTLYSUBMITTED,COMPLETE
175726,A_PREACCEPTED\\COMPLETE,112,2011/10/09 14:53:38.278,50000,A_PREACCEPTED,COMPLETE
175726,W_Completeren aanvraag\\SCHEDULE,112,2011/10/09 14:53:39.840,50000,W_Completeren aanvraag,SCHEDULE
175729,A_SUBMITTED\\COMPLETE,112,2011/10/09 14:53:48.338,4000,A_SUBMITTED,COMPLETE
175729,A_PARTLYSUBMITTED\\COMPLETE,112,2011/10/09 14:53:48.524,4000,A_PARTLYSUBMITTED,COMPLETE
175729,W_Afhandelen leads\\SCHEDULE,112,2011/10/09 14:54:27.775,4000,W_Afhandelen leads,SCHEDULE
175732,A_SUBMITTED\\COMPLETE,112,2011/10/09 14:58:41.468,5000,A_SUBMITTED,COMPLETE
175732,A_PARTLYSUBMITTED\\COMPLETE,112,2011/10/09 14:58:41.726,5000,A_PARTLYSUBMITTED,COMPLETE
175732,A_DECLINED\\COMPLETE,112,2011/10/09 14:59:15.409,5000,A_DECLINED,COMPLETE
175735,A_SUBMITTED\\COMPLETE,112,2011/10/09 15:23:15.394,20000,A_SUBMITTED,COMPLETE
175735,A_PARTLYSUBMITTED\\COMPLETE,112,2011/10/09 15:23:15.744,20000,A_PARTLYSUBMITTED,COMPLETE
175735,A_PREACCEPTED\\COMPLETE,112,2011/10/09 15:23:57.447,20000,A_PREACCEPTED,COMPLETE
175735,W_Completeren aanvraag\\SCHEDULE,112,2011/10/09 15:23:57.795,20000,W_Completeren aanvraag,SCHEDULE
175738,A_SUBMITTED\\COMPLETE,112,2011/10/09 15:32:31.359,3000,A_SUBMITTED,COMPLETE
175738,A_PARTLYSUBMITTED\\COMPLETE,112,2011/10/09 15:32:31.627,3000,A_PARTLYSUBMITTED,COMPLETE
175738,W_Afhandelen leads\\SCHEDULE,112,2011/10/09 15:33:12.646,3000,W_Afhandelen leads,SCHEDULE
175741,A_SUBMITTED\\COMPLETE,112,2011/10/09 15:35:22.126,30000,A_SUBMITTED,COMPLETE
175741,A_PARTLYSUBMITTED\\COMPLETE,112,2011/10/09 15:35:22.316,30000,A_PARTLYSUBMITTED,COMPLETE
175741,A_PREACCEPTED\\COMPLETE,112,2011/10/09 15:35:58.225,30000,A_PREACCEPTED,COMPLETE
175741,W_Completeren aanvraag\\SCHEDULE,112,2011/10/09 15:35:58.605,30000,W_Completeren aanvraag,SCHEDULE
175744,A_SUBMITTED\\COMPLETE,112,2011/10/09 15:37:42.849,15000,A_SUBMITTED,COMPLETE
175744,A_PARTLYSUBMITTED\\COMPLETE,112,2011/10/09 15:37:43.059,15000,A_PARTLYSUBMITTED,COMPLETE
175744,W_Afhandelen leads\\SCHEDULE,112,2011/10/09 15:37:57.863,15000,W_Afhandelen leads,SCHEDULE
175747,A_SUBMITTED\\COMPLETE,112,2011/10/09 16:29:33.313,33000,A_SUBMITTED,COMPLETE
175747,A_PARTLYSUBMITTED\\COMPLETE,112,2011/10/09 16:29:33.512,33000,A_PARTLYSUBMITTED,COMPLETE
175747,W_Afhandelen leads\\SCHEDULE,112,2011/10/09 16:30:15.741,33000,W_Afhandelen leads,SCHEDULE
175750,A_SUBMITTED\\COMPLETE,112,2011/10/09 16:45:01.324,25000,A_SUBMITTED,COMPLETE
175750,A_PARTLYSUBMITTED\\COMPLETE,112,2011/10/09 16:45:01.459,25000,A_PARTLYSUBMITTED,COMPLETE
175750,A_PREACCEPTED\\COMPLETE,112,2011/10/09 16:45:42.096,25000,A_PREACCEPTED,COMPLETE
175750,W_Completeren aanvraag\\SCHEDULE,112,2011/10/09 16:45:42.523,25000,W_Completeren aanvraag,SCHEDULE
175753,A_SUBMITTED\\COMPLETE,112,2011/10/09 16:55:18.259,20000,A_SUBMITTED,COMPLETE
175753,A_PARTLYSUBMITTED\\COMPLETE,112,2011/10/09 16:55:18.541,20000,A_PARTLYSUBMITTED,COMPLETE
175753,A_DECLINED\\COMPLETE,112,2011/10/09 16:55:58.917,20000,A_DECLINED,COMPLETE
175756,A_SUBMITTED\\COMPLETE,112,2011/10/09 16:57:29.113,28500,A_SUBMITTED,COMPLETE
175756,A_PARTLYSUBMITTED\\COMPLETE,112,2011/10/09 16:57:29.287,28500,A_PARTLYSUBMITTED,COMPLETE
175756,W_Afhandelen leads\\SCHEDULE,112,2011/10/09 16:57:37.787,28500,W_Afhandelen leads,SCHEDULE
175759,A_SUBMITTED\\COMPLETE,112,2011/10/09 16:59:31.397,13000,A_SUBMITTED,COMPLETE
175759,A_PARTLYSUBMITTED\\COMPLETE,112,2011/10/09 16:59:31.599,13000,A_PARTLYSUBMITTED,COMPLETE
175759,W_Afhandelen leads\\SCHEDULE,112,2011/10/09 16:59:44.090,13000,W_Afhandelen leads,SCHEDULE
175762,A_SUBMITTED\\COMPLETE,112,2011/10/09 17:02:29.320,20000,A_SUBMITTED,COMPLETE
175762,A_PARTLYSUBMITTED\\COMPLETE,112,2011/10/09 17:02:29.503,20000,A_PARTLYSUBMITTED,COMPLETE
175762,A_DECLINED\\COMPLETE,112,2011/10/09 17:03:03.211,20000,A_DECLINED,COMPLETE
175765,A_SUBMITTED\\COMPLETE,112,2011/10/09 17:07:30.442,21000,A_SUBMITTED,COMPLETE
175765,A_PARTLYSUBMITTED\\COMPLETE,112,2011/10/09 17:07:30.604,21000,A_PARTLYSUBMITTED,COMPLETE
175765,W_Afhandelen leads\\SCHEDULE,112,2011/10/09 17:08:04.103,21000,W_Afhandelen leads,SCHEDULE
175768,A_SUBMITTED\\COMPLETE,112,2011/10/09 17:09:42.884,6000,A_SUBMITTED,COMPLETE
175768,A_PARTLYSUBMITTED\\COMPLETE,112,2011/10/09 17:09:43.022,6000,A_PARTLYSUBMITTED,COMPLETE
175768,W_Afhandelen leads\\SCHEDULE,112,2011/10/09 17:10:15.771,6000,W_Afhandelen leads,SCHEDULE
175771,A_SUBMITTED\\COMPLETE,112,2011/10/09 17:19:42.042,12500,A_SUBMITTED,COMPLETE
175771,A_PARTLYSUBMITTED\\COMPLETE,112,2011/10/09 17:19:42.324,12500,A_PARTLYSUBMITTED,COMPLETE
175771,A_PREACCEPTED\\COMPLETE,112,2011/10/09 17:20:21.290,12500,A_PREACCEPTED,COMPLETE
